location_id,weather_id,time_id,vehicle_count,avg_speed,accident,congestion,traffic_level
1,3,22,13,79.62,0,0,Low
4,2,21,105,28.69,0,1,High
3,2,17,52,44.29,0,0,Medium
3,3,14,102,31.67,0,1,High
1,1,14,75,14.08,0,1,Medium
4,3,22,58,71.65,0,0,Medium
3,3,10,49,53.83,0,0,Medium
1,2,24,106,38.98,0,1,High
4,3,25,70,18.33,0,1,Medium
2,1,15,14,41.67,0,0,Low
1,2,22,35,71.09,0,0,Low
2,3,17,59,73.55,0,0,Medium
3,3,6,89,21.3,0,1,High
1,1,22,53,61.09,0,0,Medium
3,1,20,89,36.26,1,1,High
2,3,6,60,13.57,0,1,Medium
2,1,10,32,60.21,0,0,Low
4,1,10,38,34.63,0,0,Low
2,3,18,12,61.36,0,0,Low
3,2,10,53,79.2,0,0,Medium
2,3,17,43,47.22,0,0,Medium
3,3,12,60,20.2,0,0,Medium
1,3,9,77,18.22,0,1,Medium
2,1,21,71,25.65,0,0,Medium
1,2,2,36,64.16,0,0,Low
2,3,24,71,23.42,0,0,Medium
1,2,14,82,15.88,0,1,High
1,1,18,47,35.45,0,0,Medium
1,2,19,38,40.51,0,0,Low
1,1,4,43,43.02,0,0,Medium
3,2,3,16,49.53,0,0,Low
4,3,8,119,21.89,0,1,High
4,2,22,44,68.84,0,0,Medium
1,3,23,31,46.73,0,0,Low
4,1,17,53,43.91,0,0,Medium
1,1,2,27,44.81,0,0,Low
4,2,17,32,52.14,0,0,Low
3,2,24,115,35.58,0,1,High
1,3,9,108,25.46,0,1,High
1,3,15,26,30.64,0,0,Low
2,2,14,113,31.29,0,1,High
1,1,19,44,66.51,0,0,Medium
4,3,2,19,53.43,0,0,Low
2,1,20,95,13.9,0,1,High
2,2,14,86,27.42,0,1,High
2,2,3,33,57.78,0,0,Low
2,1,18,14,63.36,0,0,Low
3,1,8,78,29.73,0,0,Medium
1,2,5,20,74.97,0,0,Low
2,3,5,27,50.2,0,0,Low
2,3,23,20,31.78,0,0,Low
4,3,19,38,33.84,0,0,Low
3,2,10,39,64.44,0,0,Low
2,1,16,19,42.05,0,0,Low
3,3,1,19,48.27,0,0,Low
2,3,2,56,49.69,0,0,Medium
3,3,24,89,35.47,0,1,High
1,3,7,17,49.39,1,1,Low
4,3,17,58,62.19,0,0,Medium
3,2,10,19,46.17,0,0,Low
3,2,13,39,34.82,0,0,Low
2,1,7,28,79.86,0,0,Low
2,1,10,55,45.45,0,0,Medium
1,1,5,14,60.23,0,0,Low
1,1,4,22,44.86,1,1,Low
3,3,2,34,51.41,0,0,Low
4,2,24,88,31.58,0,1,High
3,3,24,83,23.01,0,1,High
3,2,21,61,12.43,0,1,Medium
4,1,20,62,17.76,0,1,Medium
4,2,6,86,33.23,0,1,High
3,3,3,27,36.99,0,0,Low
1,3,12,85,27.94,0,1,High
1,3,22,17,71.07,0,0,Low
4,2,19,28,36.54,0,0,Low
4,1,3,43,38.52,0,0,Medium
3,2,10,46,52.2,0,0,Medium
4,1,1,16,39.32,0,0,Low
2,3,21,111,14.21,0,1,High
1,1,11,14,51.67,0,0,Low
2,1,8,84,39.34,0,1,High
3,1,10,44,64.17,0,0,Medium
2,3,3,60,47.03,0,0,Medium
1,1,15,51,49.23,0,0,Medium
1,2,24,82,31.13,0,1,High
4,3,17,30,36.62,0,0,Low
1,2,19,24,54.75,0,0,Low
1,3,5,39,73.88,0,0,Low
1,2,4,54,42.98,0,0,Medium
1,3,1,30,68.07,0,0,Low
4,1,19,58,55.86,1,1,Medium
3,3,1,52,66.18,0,0,Medium
2,1,16,57,62.42,0,0,Medium
2,2,4,53,78.49,0,0,Medium
2,3,10,52,69.66,0,0,Medium
1,2,19,49,75.44,0,0,Medium
3,2,4,46,38.63,0,0,Medium
1,3,14,83,23.2,0,1,High
1,1,18,60,49.97,0,0,Medium
2,1,17,45,79.35,0,0,Medium
2,1,21,84,39.83,0,1,High
1,1,16,48,61.6,0,0,Medium
2,1,17,50,46.95,0,0,Medium
2,2,4,34,77.16,0,0,Low
4,3,1,34,50.15,0,0,Low
3,1,21,78,37.37,0,0,Medium
3,3,11,17,71.94,0,0,Low
4,2,10,53,48.22,0,0,Medium
3,3,14,87,11.49,0,1,High
3,2,13,51,73.4,0,0,Medium
3,2,21,109,26.64,0,1,High
1,3,10,32,40.73,0,0,Low
2,1,12,68,16.68,0,1,Medium
4,3,2,26,51.11,0,0,Low
4,2,2,17,39.41,0,0,Low
3,1,16,11,30.58,0,0,Low
2,3,23,56,73.94,0,0,Medium
3,2,2,42,38.34,0,0,Medium
2,1,12,71,19.67,0,1,Medium
3,1,10,46,52.71,0,0,Medium
4,1,2,38,55.31,0,0,Low
4,1,1,30,55.6,0,0,Low
4,1,7,46,73.77,0,0,Medium
2,3,2,56,36.1,0,0,Medium
1,2,3,60,59.9,0,0,Medium
3,1,5,31,78.57,0,0,Low
1,3,9,114,18.0,0,1,High
4,2,1,33,54.72,0,0,Low
1,1,2,23,41.99,0,0,Low
4,2,21,93,34.01,0,1,High
3,2,12,79,20.97,0,0,Medium
3,2,9,64,27.29,0,0,Medium
4,3,5,34,54.3,0,0,Low
3,1,11,30,37.99,0,0,Low
1,1,5,48,62.31,0,0,Medium
1,1,10,20,71.64,0,0,Low
1,2,12,63,18.66,0,1,Medium
3,1,2,44,68.26,0,0,Medium
3,2,1,54,63.48,0,0,Medium
3,2,9,96,22.28,0,1,High
4,2,9,101,36.08,0,1,High
4,1,21,92,16.3,0,1,High
4,2,9,82,38.78,0,1,High
4,3,24,99,37.67,0,1,High
4,2,24,64,37.77,0,0,Medium
4,1,21,112,20.52,0,1,High
4,1,23,41,49.64,0,0,Medium
1,2,23,20,38.7,0,0,Low
4,1,20,105,38.89,0,1,High
4,2,7,18,63.31,0,0,Low
1,2,9,77,29.2,0,0,Medium
1,3,24,80,34.81,0,0,Medium
1,3,8,90,29.85,0,1,High
3,1,9,106,33.75,0,1,High
3,2,23,12,39.76,0,0,Low
2,3,16,16,33.38,0,0,Low
2,2,17,25,79.67,0,0,Low
3,1,16,56,35.12,0,0,Medium
3,2,19,60,64.76,0,0,Medium
4,2,17,52,32.55,0,0,Medium
4,2,20,71,31.25,0,0,Medium
3,1,16,20,66.08,0,0,Low
4,1,5,26,57.72,0,0,Low
4,2,20,99,25.3,0,1,High
3,1,4,28,60.51,0,0,Low
3,2,3,22,72.62,0,0,Low
3,2,7,24,74.64,0,0,Low
4,2,19,53,33.25,0,0,Medium
4,1,6,118,22.08,0,1,High
3,3,15,31,63.93,0,0,Low
1,1,1,19,58.62,0,0,Low
1,2,14,110,16.37,0,1,High
3,1,14,67,20.21,0,0,Medium
3,3,14,85,20.65,0,1,High
1,2,20,120,36.26,0,1,High
3,2,15,20,61.01,0,0,Low
2,3,2,36,44.15,0,0,Low
1,2,11,40,35.25,0,0,Low
2,1,12,107,12.48,0,1,High
3,1,17,30,38.12,0,0,Low
1,3,10,45,72.95,0,0,Medium
4,2,20,117,35.04,0,1,High
1,1,6,63,14.75,0,1,Medium
4,1,10,21,58.53,1,1,Low
1,2,24,66,35.43,0,0,Medium
2,2,13,31,75.52,0,0,Low
4,3,5,60,74.13,0,0,Medium
2,3,23,60,52.07,0,0,Medium
3,2,7,55,34.31,0,0,Medium
1,1,14,89,11.94,0,1,High
3,1,17,35,53.42,0,0,Low
3,1,2,59,31.77,0,0,Medium
3,1,16,59,46.69,0,0,Medium
3,3,18,30,47.39,0,0,Low
4,1,16,40,63.02,1,1,Low
4,2,9,109,15.16,0,1,High
3,2,22,10,45.67,0,0,Low
1,3,3,40,36.2,0,0,Low
3,2,21,65,10.96,0,1,Medium
1,2,23,39,35.15,0,0,Low
3,2,5,43,79.02,0,0,Medium
4,3,21,114,23.01,0,1,High
2,2,13,16,49.23,0,0,Low
4,1,19,20,66.07,0,0,Low
1,2,10,20,62.16,0,0,Low
2,1,21,104,34.47,0,1,High
1,3,13,36,35.12,0,0,Low
4,2,1,29,45.66,0,0,Low
3,2,19,47,53.12,0,0,Medium
4,1,20,106,36.88,0,1,High
3,2,13,16,55.62,1,1,Low
4,1,13,37,66.29,0,0,Low
3,1,4,15,39.87,0,0,Low
1,3,23,16,41.76,0,0,Low
2,2,17,15,38.54,0,0,Low
3,1,17,14,52.49,0,0,Low
2,3,3,36,40.58,0,0,Low
4,1,24,114,12.76,0,1,High
3,2,17,52,34.28,0,0,Medium
2,2,3,25,32.98,0,0,Low
2,2,1,11,79.66,0,0,Low
2,1,1,53,57.63,0,0,Medium
3,1,24,65,38.47,0,0,Medium
4,3,13,51,71.78,0,0,Medium
3,3,24,108,26.17,0,1,High
2,2,13,16,56.7,0,0,Low
1,2,15,21,46.84,0,0,Low
2,3,23,56,49.02,0,0,Medium
3,2,24,96,28.01,0,1,High
1,3,11,41,50.82,0,0,Medium
1,3,13,35,41.41,0,0,Low
2,3,12,67,11.87,0,1,Medium
4,2,20,63,10.98,0,1,Medium
3,3,1,19,74.84,0,0,Low
4,2,14,85,23.09,0,1,High
1,3,12,99,36.98,0,1,High
1,3,10,51,39.86,0,0,Medium
2,3,10,30,42.78,0,0,Low
4,3,3,57,49.16,0,0,Medium
3,1,12,106,26.89,0,1,High
4,1,24,90,32.54,0,1,High
4,2,24,84,33.46,0,1,High
3,2,17,55,69.96,0,0,Medium
4,2,12,107,26.87,0,1,High
1,1,1,24,68.99,0,0,Low
2,1,15,20,50.49,0,0,Low
4,1,2,40,59.29,0,0,Low
3,3,16,18,67.06,0,0,Low
1,3,17,28,55.3,0,0,Low
3,2,11,30,35.98,0,0,Low
4,3,25,91,36.44,0,1,High
4,2,3,17,46.91,0,0,Low
4,2,14,72,38.72,0,0,Medium
1,1,15,25,69.19,0,0,Low
3,3,1,18,60.02,1,1,Low
1,2,21,85,22.29,0,1,High
1,2,17,43,65.38,0,0,Medium
1,3,11,33,73.12,0,0,Low
3,3,17,12,35.99,0,0,Low
2,3,5,49,69.95,0,0,Medium
2,2,22,43,61.01,0,0,Medium
4,3,9,112,38.48,0,1,High
4,1,4,21,42.3,0,0,Low
1,2,14,109,18.14,0,1,High
1,1,15,15,64.76,0,0,Low
3,3,21,61,27.16,0,0,Medium
1,1,10,27,52.75,0,0,Low
1,3,16,33,37.28,0,0,Low
4,1,7,57,74.95,0,0,Medium
3,2,5,15,47.34,0,0,Low
1,2,24,96,20.75,0,1,High
1,2,21,98,10.03,0,1,High
2,1,20,63,25.38,0,0,Medium
1,2,13,45,77.25,0,0,Medium
4,2,17,25,71.08,0,0,Low
3,2,13,18,30.32,0,0,Low
4,3,13,54,75.27,0,0,Medium
4,1,20,63,33.97,0,0,Medium
1,1,7,23,72.16,0,0,Low
3,1,14,73,39.12,0,0,Medium
1,1,4,42,64.65,0,0,Medium
1,3,23,60,32.67,0,0,Medium
2,1,22,17,40.05,0,0,Low
4,3,10,34,50.11,0,0,Low
1,2,9,105,39.55,0,1,High
2,2,10,55,49.49,0,0,Medium
4,2,16,40,64.27,0,0,Low
2,2,9,79,27.16,0,0,Medium
4,1,22,26,55.7,0,0,Low
4,1,22,33,45.59,0,0,Low
2,3,13,23,60.07,0,0,Low
4,1,19,27,44.93,0,0,Low
4,3,18,36,68.58,0,0,Low
1,2,4,14,72.63,0,0,Low
2,2,12,93,14.01,0,1,High
1,1,13,56,37.48,0,0,Medium
4,2,10,49,30.58,0,0,Medium
1,3,20,74,15.79,0,1,Medium
4,3,13,46,54.29,0,0,Medium
3,3,6,62,26.37,0,0,Medium
1,2,2,23,75.61,0,0,Low
1,1,17,31,77.81,0,0,Low
4,1,8,62,11.39,0,1,Medium
2,3,9,87,13.38,0,1,High
2,1,11,11,59.6,0,0,Low
2,1,14,69,27.54,0,0,Medium
2,3,9,109,30.23,0,1,High
4,1,22,19,48.93,0,0,Low
2,2,2,57,34.92,0,0,Medium
4,1,20,93,23.15,0,1,High
1,1,18,30,49.95,0,0,Low
3,1,23,51,72.24,0,0,Medium
2,1,3,30,44.44,0,0,Low
3,3,20,109,14.41,1,1,High
3,3,17,20,60.33,0,0,Low
4,2,12,109,16.2,0,1,High
1,1,3,57,70.19,0,0,Medium
4,1,24,105,10.76,0,1,High
1,3,12,61,16.67,0,1,Medium
1,2,20,96,37.49,0,1,High
4,1,6,102,27.85,0,1,High
1,2,7,41,38.2,0,0,Medium
4,1,21,71,17.75,0,1,Medium
4,1,7,34,62.89,0,0,Low
1,2,23,33,38.85,0,0,Low
1,2,5,11,65.04,1,1,Low
1,3,4,46,76.26,0,0,Medium
3,1,12,100,28.7,0,1,High
3,2,9,71,33.1,0,0,Medium
4,1,11,60,53.7,0,0,Medium
2,1,14,73,11.21,1,1,Medium
1,1,17,41,31.23,0,0,Medium
1,2,22,37,66.19,0,0,Low
4,2,18,38,50.6,0,0,Low
3,2,13,43,50.82,0,0,Medium
4,3,17,32,60.1,0,0,Low
2,3,10,41,76.56,0,0,Medium
2,1,2,50,66.75,0,0,Medium
2,1,1,37,78.11,0,0,Low
2,1,17,25,34.85,0,0,Low
1,3,7,52,55.64,0,0,Medium
1,1,6,72,23.65,0,0,Medium
3,1,10,48,55.92,0,0,Medium
2,1,5,30,71.76,0,0,Low
3,1,1,34,68.63,0,0,Low
1,3,7,13,64.44,0,0,Low
4,2,4,12,36.88,0,0,Low
4,3,2,23,63.5,0,0,Low
1,3,4,17,55.38,0,0,Low
1,3,17,39,50.35,0,0,Low
4,1,18,22,44.8,0,0,Low
3,2,12,75,10.84,0,1,Medium
3,3,21,110,22.27,0,1,High
3,3,16,58,63.6,0,0,Medium
1,2,23,30,50.75,0,0,Low
2,1,7,40,75.87,0,0,Low
4,1,3,52,37.66,0,0,Medium
2,1,4,34,43.52,0,0,Low
4,1,2,38,76.18,0,0,Low
4,1,23,16,52.45,0,0,Low
3,1,17,32,74.59,0,0,Low
4,3,13,59,50.94,0,0,Medium
2,3,9,111,25.82,0,1,High
3,2,21,113,20.01,0,1,High
4,2,6,100,29.48,0,1,High
2,3,23,24,37.75,0,0,Low
1,2,16,15,70.17,0,0,Low
4,1,7,42,43.61,0,0,Medium
2,2,1,44,59.05,0,0,Medium
2,1,9,96,24.4,0,1,High
2,1,14,86,10.54,0,1,High
3,2,4,60,69.99,0,0,Medium
3,3,5,47,45.87,0,0,Medium
3,1,24,76,32.9,0,0,Medium
4,2,2,11,54.36,0,0,Low
3,2,19,21,63.01,0,0,Low
2,3,18,50,42.6,0,0,Medium
4,1,23,46,56.4,0,0,Medium
3,1,19,26,54.27,0,0,Low
1,1,4,35,32.87,0,0,Low
2,3,14,115,10.56,1,1,High
4,1,17,11,57.98,0,0,Low
4,1,19,31,40.41,0,0,Low
3,1,18,23,74.88,0,0,Low
3,2,9,87,14.68,1,1,High
4,3,24,118,24.65,0,1,High
3,3,4,33,69.37,0,0,Low
4,2,5,23,52.53,0,0,Low
2,3,17,25,51.97,0,0,Low
1,3,16,48,36.76,0,0,Medium
3,1,5,60,79.71,0,0,Medium
2,3,12,98,24.7,0,1,High
3,2,9,84,35.87,0,1,High
3,1,21,61,39.55,0,0,Medium
3,3,19,20,48.03,0,0,Low
4,3,16,12,78.42,0,0,Low
2,1,5,33,31.27,0,0,Low
4,3,1,57,39.35,0,0,Medium
4,2,10,42,43.77,1,1,Medium
4,1,10,26,74.39,0,0,Low
1,2,15,23,45.61,0,0,Low
4,1,24,117,28.41,0,1,High
4,1,3,39,58.58,0,0,Low
3,2,5,35,53.22,0,0,Low
3,3,14,65,37.99,0,0,Medium
3,2,12,102,32.42,0,1,High
1,2,4,58,45.26,0,0,Medium
2,2,4,46,59.62,1,1,Medium
4,2,16,22,55.37,1,1,Low
1,2,4,10,77.08,0,0,Low
3,3,18,21,50.6,0,0,Low
3,3,19,13,45.24,0,0,Low
1,3,16,44,56.82,0,0,Medium
2,3,19,59,64.27,0,0,Medium
4,3,15,23,44.73,1,1,Low
3,3,12,92,28.66,0,1,High
4,1,7,18,72.33,0,0,Low
4,1,16,56,53.46,0,0,Medium
1,1,13,15,76.59,0,0,Low
1,2,21,103,20.91,0,1,High
2,1,7,49,66.16,0,0,Medium
3,2,13,41,39.89,0,0,Medium
2,1,18,51,40.9,0,0,Medium
4,2,2,44,34.13,0,0,Medium
3,2,17,56,73.47,0,0,Medium
4,3,18,27,63.85,0,0,Low
4,3,16,43,44.12,0,0,Medium
1,3,20,71,35.13,0,0,Medium
1,2,11,59,59.73,0,0,Medium
2,1,11,44,38.24,0,0,Medium
4,1,23,37,76.68,0,0,Low
3,1,5,12,61.64,0,0,Low
1,3,19,10,76.9,0,0,Low
2,2,17,28,70.31,0,0,Low
2,2,13,20,31.14,0,0,Low
3,2,3,59,35.7,0,0,Medium
3,1,18,48,43.91,0,0,Medium
1,2,11,12,59.33,0,0,Low
3,1,15,23,50.75,0,0,Low
1,3,14,80,25.61,0,0,Medium
1,1,17,41,33.46,0,0,Medium
4,1,12,111,14.28,0,1,High
4,3,10,23,47.94,0,0,Low
4,2,8,96,16.31,0,1,High
4,2,23,36,78.81,0,0,Low
3,1,18,50,51.66,0,0,Medium
3,3,14,91,27.57,0,1,High
4,2,8,60,14.67,0,1,Medium
4,1,19,35,41.33,0,0,Low
3,3,11,28,48.39,0,0,Low
2,1,14,79,13.0,0,1,Medium
4,3,8,93,29.98,0,1,High
3,2,4,41,77.13,0,0,Medium
2,1,16,42,39.74,0,0,Medium
4,3,11,26,52.52,0,0,Low
2,3,11,52,37.79,0,0,Medium
3,3,24,115,35.93,0,1,High
3,2,1,10,30.78,0,0,Low
4,1,13,45,60.63,0,0,Medium
2,1,14,92,20.92,0,1,High
4,2,12,94,15.6,0,1,High
3,3,3,34,36.14,0,0,Low
3,2,4,28,71.48,0,0,Low
1,3,22,14,54.0,0,0,Low
1,2,9,73,19.24,0,1,Medium
4,1,11,30,32.02,0,0,Low
4,2,21,83,23.51,0,1,High
2,1,2,18,61.29,0,0,Low
2,2,21,81,34.0,0,1,High
4,1,18,48,76.43,0,0,Medium
3,2,21,88,38.45,0,1,High
1,1,12,88,10.16,0,1,High
1,1,4,26,57.44,0,0,Low
4,3,19,35,72.8,0,0,Low
1,2,3,54,64.39,0,0,Medium
2,3,7,46,78.74,0,0,Medium
2,2,2,12,41.43,0,0,Low
2,3,17,24,35.55,0,0,Low
3,2,23,51,67.21,0,0,Medium
4,2,5,29,42.95,0,0,Low
3,1,4,37,31.48,0,0,Low
3,2,13,39,38.17,0,0,Low
1,3,20,104,10.26,0,1,High
4,3,23,30,52.65,0,0,Low
1,3,9,73,35.55,0,0,Medium
2,3,1,38,43.94,0,0,Low
4,2,1,23,49.09,0,0,Low
3,2,24,69,37.76,0,0,Medium
2,1,11,27,65.35,0,0,Low
2,2,9,107,18.7,0,1,High
4,1,12,99,29.58,0,1,High
2,2,10,42,50.34,0,0,Medium
1,2,10,26,61.12,0,0,Low
1,3,17,53,31.71,0,0,Medium
2,3,17,39,46.05,0,0,Low
3,1,12,95,16.82,0,1,High
4,1,19,24,67.64,0,0,Low
4,2,22,56,65.4,0,0,Medium
3,1,15,32,78.64,0,0,Low
1,3,7,10,32.18,0,0,Low
1,3,16,54,33.88,0,0,Medium
3,2,16,53,72.68,0,0,Medium
3,3,9,112,10.18,0,1,High
2,1,7,39,74.23,0,0,Low
1,3,6,86,16.19,0,1,High
3,2,4,13,54.48,0,0,Low
3,2,2,17,67.36,0,0,Low
2,2,13,57,35.32,0,0,Medium
4,3,19,57,72.09,0,0,Medium
1,1,20,101,29.51,0,1,High
3,1,22,11,58.66,0,0,Low
1,3,24,67,15.5,0,1,Medium
3,2,9,60,19.57,0,1,Medium
3,1,11,14,69.31,0,0,Low
1,3,21,101,38.86,0,1,High
2,3,14,86,18.59,0,1,High
4,3,16,26,52.95,0,0,Low
2,2,21,77,37.46,0,0,Medium
4,2,5,43,63.31,0,0,Medium
3,3,10,54,62.4,0,0,Medium
4,1,16,10,36.06,0,0,Low
3,1,12,115,27.15,0,1,High
4,3,25,76,38.52,0,0,Medium
1,3,3,59,39.74,0,0,Medium
4,2,8,83,18.73,0,1,High
1,2,9,65,26.84,0,0,Medium
3,1,11,25,48.02,0,0,Low
1,3,11,27,46.8,0,0,Low
4,1,14,93,29.14,0,1,High
4,3,3,50,60.83,0,0,Medium
1,3,3,16,76.65,0,0,Low
4,2,16,15,48.18,0,0,Low
3,3,20,119,39.38,0,1,High
3,2,12,87,14.3,0,1,High
1,1,9,81,26.62,0,1,High
4,3,20,91,18.67,0,1,High
4,2,3,28,51.19,0,0,Low
3,1,23,20,43.33,0,0,Low
2,3,4,39,60.04,0,0,Low
2,2,7,31,67.82,0,0,Low
2,1,7,57,66.06,0,0,Medium
4,3,5,57,36.88,0,0,Medium
3,1,18,22,64.48,0,0,Low
4,2,2,55,34.14,1,1,Medium
2,1,12,74,11.94,0,1,Medium
4,2,2,30,50.53,0,0,Low
3,2,22,18,33.1,0,0,Low
3,2,18,34,75.65,0,0,Low
2,1,19,55,75.97,0,0,Medium
1,2,17,32,35.2,1,1,Low
2,3,20,106,27.64,1,1,High
4,1,10,46,51.13,1,1,Medium
4,3,23,22,72.92,0,0,Low
2,2,1,22,50.3,0,0,Low
4,1,17,51,57.41,0,0,Medium
3,2,22,15,62.54,0,0,Low
4,1,24,75,35.92,0,0,Medium
2,2,7,28,45.83,0,0,Low
2,2,7,15,32.68,0,0,Low
2,3,2,43,48.43,0,0,Medium
4,3,3,35,61.18,0,0,Low
3,1,24,73,17.87,1,1,Medium
2,3,12,98,39.37,0,1,High
3,3,6,110,37.72,0,1,High
2,2,4,35,37.58,0,0,Low
2,2,19,57,30.82,0,0,Medium
2,1,19,45,50.54,0,0,Medium
4,2,22,37,37.36,0,0,Low
2,2,6,86,20.37,0,1,High
4,3,1,40,49.96,0,0,Low
4,2,12,106,34.78,0,1,High
3,3,5,14,64.34,0,0,Low
3,2,3,42,60.09,0,0,Medium
2,2,17,56,34.01,0,0,Medium
1,2,14,107,24.61,0,1,High
1,2,22,36,61.35,0,0,Low
3,1,15,37,59.04,0,0,Low
4,3,23,20,64.38,0,0,Low
4,2,24,91,24.62,1,1,High
2,1,22,21,42.81,0,0,Low
2,3,21,116,36.31,0,1,High
4,2,3,35,70.81,0,0,Low
4,2,19,49,58.37,0,0,Medium
3,2,4,43,33.86,0,0,Medium
4,1,22,55,63.11,0,0,Medium
3,2,11,36,53.03,0,0,Low
2,3,7,13,36.07,0,0,Low
1,3,8,92,37.5,0,1,High
3,3,10,14,71.55,1,1,Low
3,3,4,23,30.29,0,0,Low
1,2,8,115,10.97,1,1,High
3,2,12,89,13.67,0,1,High
1,2,8,90,37.54,0,1,High
4,3,20,102,14.27,0,1,High
2,1,5,16,33.93,0,0,Low
3,1,16,59,30.23,0,0,Medium
1,1,16,22,66.59,0,0,Low
2,1,8,118,20.64,0,1,High
2,3,11,57,39.74,0,0,Medium
3,3,25,65,25.31,1,1,Medium
3,1,6,90,11.08,0,1,High
2,2,16,12,42.28,0,0,Low
2,3,11,11,70.54,0,0,Low
1,2,9,70,32.25,0,0,Medium
3,2,11,51,55.08,0,0,Medium
2,3,18,49,49.6,0,0,Medium
3,3,22,32,61.89,0,0,Low
1,3,12,113,24.97,0,1,High
1,2,1,46,42.97,0,0,Medium
1,2,2,24,51.12,0,0,Low
3,2,24,66,27.97,0,0,Medium
3,1,11,26,31.54,0,0,Low
2,3,15,10,57.76,0,0,Low
2,2,12,102,12.97,0,1,High
3,3,17,16,47.26,0,0,Low
2,2,18,44,54.3,0,0,Medium
1,3,22,12,72.69,0,0,Low
1,2,13,11,66.74,0,0,Low
2,1,2,43,57.5,0,0,Medium
4,2,18,11,72.61,0,0,Low
1,3,21,112,33.65,0,1,High
2,1,14,66,33.82,0,0,Medium
1,2,7,27,58.81,0,0,Low
3,2,4,49,79.31,0,0,Medium
3,3,23,41,77.23,0,0,Medium
2,3,7,26,62.23,0,0,Low
2,1,6,76,12.09,0,1,Medium
2,3,23,31,50.2,0,0,Low
4,2,12,112,12.02,0,1,High
1,1,4,30,76.81,0,0,Low
3,3,10,58,42.63,0,0,Medium
4,3,11,56,65.64,0,0,Medium
1,3,7,28,35.79,0,0,Low
4,1,17,31,53.18,0,0,Low
1,1,22,39,62.6,0,0,Low
1,2,16,31,42.72,0,0,Low
4,1,1,57,41.24,0,0,Medium
2,1,8,63,33.06,1,1,Medium
1,1,18,17,59.84,0,0,Low
4,2,9,75,27.32,0,0,Medium
1,1,12,95,33.04,0,1,High
2,1,20,101,30.97,0,1,High
4,2,16,27,76.08,0,0,Low
1,3,3,52,41.17,0,0,Medium
2,1,25,115,18.64,0,1,High
1,1,15,29,39.4,0,0,Low
3,2,12,82,27.16,0,1,High
2,1,13,12,58.78,0,0,Low
2,3,16,30,52.78,0,0,Low
2,3,19,58,75.92,0,0,Medium
4,2,13,15,54.84,0,0,Low
4,3,12,100,10.31,0,1,High
1,2,16,15,36.22,0,0,Low
2,3,3,30,50.2,1,1,Low
3,3,2,16,31.18,0,0,Low
4,3,8,101,10.75,0,1,High
3,3,8,118,19.47,0,1,High
3,3,5,17,78.57,0,0,Low
4,3,4,58,34.28,0,0,Medium
3,1,1,29,64.57,0,0,Low
1,1,3,17,54.19,0,0,Low
4,3,20,119,32.64,0,1,High
2,3,15,33,78.3,0,0,Low
2,1,19,28,66.87,0,0,Low
1,2,1,26,57.47,0,0,Low
2,2,11,32,68.53,0,0,Low
1,1,20,92,24.01,0,1,High
2,1,23,53,65.63,0,0,Medium
4,1,15,36,69.12,0,0,Low
3,2,11,26,73.95,0,0,Low
2,1,16,44,58.37,1,1,Medium
2,3,7,23,77.02,0,0,Low
1,3,16,11,43.72,0,0,Low
3,3,13,48,73.86,0,0,Medium
2,2,16,59,61.61,0,0,Medium
4,2,3,44,39.3,0,0,Medium
1,3,21,114,12.83,0,1,High
1,2,23,43,46.54,0,0,Medium
3,1,7,11,64.45,0,0,Low
4,2,1,46,48.42,0,0,Medium
2,3,19,24,48.58,0,0,Low
2,3,3,16,34.91,0,0,Low
1,2,4,12,35.31,0,0,Low
4,2,12,94,38.36,0,1,High
1,1,4,33,56.6,0,0,Low
1,1,13,53,48.75,0,0,Medium
3,3,20,92,16.73,0,1,High
3,3,7,17,37.35,0,0,Low
4,3,21,77,32.11,0,0,Medium
1,2,23,40,40.33,0,0,Low
4,3,12,87,33.65,0,1,High
4,3,14,102,21.98,0,1,High
3,3,3,21,52.93,0,0,Low
1,3,15,16,61.73,0,0,Low
1,2,23,59,58.15,0,0,Medium
4,2,8,106,39.57,0,1,High
4,3,5,58,72.45,0,0,Medium
1,2,22,15,65.46,0,0,Low
1,3,17,25,57.4,0,0,Low
1,3,20,112,11.14,0,1,High
2,1,8,92,23.84,0,1,High
2,3,21,100,11.11,0,1,High
1,3,3,19,56.89,0,0,Low
3,3,13,21,41.59,0,0,Low
2,2,8,68,16.45,0,1,Medium
2,3,12,108,36.18,0,1,High
4,2,21,67,33.97,0,0,Medium
3,2,11,27,33.94,0,0,Low
3,2,12,68,25.94,0,0,Medium
2,1,11,49,45.4,0,0,Medium
4,2,6,62,39.89,0,0,Medium
4,2,10,54,35.85,0,0,Medium
1,2,9,64,38.56,0,0,Medium
4,1,8,66,22.05,0,0,Medium
1,2,16,53,70.95,0,0,Medium
4,1,17,48,31.42,0,0,Medium
2,1,11,22,44.01,0,0,Low
3,3,2,27,48.11,0,0,Low
1,2,11,24,66.67,1,1,Low
3,1,23,31,53.1,0,0,Low
3,3,16,14,75.4,1,1,Low
1,3,14,90,39.89,0,1,High
4,3,3,32,63.95,0,0,Low
2,2,19,36,48.59,0,0,Low
4,2,10,20,56.48,1,1,Low
1,1,23,46,72.29,0,0,Medium
4,1,4,28,54.79,0,0,Low
3,2,6,63,24.09,0,0,Medium
1,3,15,49,33.62,0,0,Medium
